1
0.985
draft,vol,Mass,lcg,tcg,vcg,FSM
0.001,0,0,0,-0,0,0.00252
0.101,0.07959052211022812,0.07959052211022812,17.795333399937647,-1.7256604579925943,0.0675092648411922,0.25463157894736843
0.201,0.3176115239192083,0.3176115239192083,17.763714506130892,-1.7905492303465325,0.13423969224939628,0.52625
0.30100000000000005,0.7142490437240443,0.7142490437240443,17.752105710137425,-1.858331944017669,0.20092976850924563,0.8521800000000002
0.401,1.2695027629561606,1.2695027629561606,17.746103210725014,-1.9269258421551057,0.2676085069441845,1.27141
0.501,1.9799945429843244,1.9799945429843244,17.745411456365552,-1.9951411268299857,0.33405551975676806,1.81395
0.601,2.8424752538055897,2.8424752538055897,17.748161847530035,-2.0625109520101574,0.40032769000697654,2.5107799999999996
0.701,3.8567540175204176,3.8567540175204176,17.751925539050607,-2.129338759660574,0.4665782329859617,3.3909
0.8009999999999999,5.022022178683018,5.022022178683018,17.75642809297106,-2.1958130156613618,0.532824131333603,4.483339999999998
0.9009999999999999,6.339195419525605,6.339195419525605,17.76034794444662,-2.2620179788345323,0.5991354758592132,5.819879999999999
1.001,7.808369430430364,7.808369430430364,17.763577997871558,-2.3279821204361335,0.665500832044896,7.409629999999998
1.101,9.42324247498343,9.42324247498343,17.767327088375136,-2.3928986038419584,0.7316872144930041,9.161019999999999
1.201,11.135079565699812,11.135079565699812,17.76762419533116,-2.45009766750198,0.7961966612366491,9.76242
1.3010000000000002,12.906565706498629,12.906565706498629,17.761084440402627,-2.4976719878866898,0.8586559736142425,10.30235
1.4010000000000002,14.720120496044474,14.720120496044474,17.751301027592948,-2.5373655845186565,0.9193290142924008,10.63495
1.5010000000000003,16.547903452805368,16.547903452805368,17.742709425041852,-2.5695979578891706,0.9780554100250758,10.726529999999999
1.6010000000000004,18.352157259008457,18.352157259008457,17.739995327476002,-2.594457377858046,1.0343523577642257,10.476588235294114
1.6593921600000001,19.336562162522217,19.336562162522217,17.747637701083733,-2.6048014903010035,1.0646548799058002,0
