0.9
0.985
draft,vol,Mass,lcg,tcg,vcg,FSM
6.75789784,0,0,0,0,0,1.0000000000003374E-05
6.85789784,0.012923754482884514,0.011631379034596063,14.481190548857715,6.441580627990711,6.824231173332331,0.0010400000000000131
6.957897839999999,0.05118445298137712,0.04606600768323941,14.481190548857718,6.496593923032549,6.890897839999692,0.005102040816326475
7.057897839999999,0.11478336240602213,0.10330502616541992,14.481190548857716,6.551607218073987,6.957564506666604,0.016209999999999884
7.157897839999999,0.20372048275682175,0.18334843448113958,14.481190548857713,6.606620513115197,7.024231173333278,0.037349999999999495
7.257897839999998,0.3179958140337737,0.28619623263039634,14.481190548857718,6.6616338081564255,7.090897839999963,0.07252999999999923
7.357897839999998,0.4576093562368821,0.4118484206131939,14.481190548857716,6.7166471031976505,7.157564506666655,0.12572999999999895
7.457897839999998,0.622561109366141,0.5603049984295269,14.481190548857716,6.771660398238857,7.224231173333308,0.19897999999999774
7.557897839999997,0.8128510734215562,0.7315659660794006,14.481190548857715,6.826673693280065,7.290897839999971,0.29724999999999707
7.657897839999997,1.0284792484031224,0.9256313235628102,14.481190548857716,6.88168698832128,7.357564506666652,0.422559999999995
7.7578978399999965,1.2694456343108445,1.14250107087976,14.481190548857716,6.936700283362482,7.424231173333311,0.5789199999999938
7.857897839999996,1.5357502311447166,1.382175208030245,14.481190548857715,6.991713578403699,7.490897839999993,0.7712899999999906
7.957897839999996,1.8273930835313352,1.6446537751782018,14.48119052733808,7.046726895055509,7.557564516435005,1.0007399999999889
8.057897839999995,2.144827137661873,1.9303444238956855,14.481004401924674,7.101935201578312,7.624315670429963,1.275189999999987
8.157897839999995,2.4884650168591596,2.2396185151732437,14.480563143877395,7.157437134199968,7.69118207426252,1.5944799999999857
8.257897839999995,2.856974851362814,2.571277366226533,14.480266216983077,7.212539546907242,7.7579011816764885,1.9429499999999769
8.357897839999994,3.249480744610252,2.924532670149227,14.480211237169858,7.26696699108285,7.824396999430675,2.3360899999999876
8.457897839999994,3.6617945297059653,3.295615076735369,14.479565907911113,7.318408198539097,7.890134434709028,2.545299999999987
8.557897839999994,4.08987382874996,3.680886445874964,14.477866654812745,7.365566501192754,7.95482649115439,2.774069999999994
8.657897839999993,4.530274346071,4.0772469114639,14.47548369392877,7.407995234782749,8.018331754563455,2.881349999999992
8.757897839999993,4.980913609771522,4.4828222487943705,14.47263682560483,7.446000848013033,8.080736454166463,3.0166299999999877
8.857897839999993,5.442082983852618,4.8978746854673565,14.469419520615885,7.48079754838191,8.142373256977285,3.179849999999986
8.957897839999992,5.913811262654072,5.322430136388665,14.465930703690097,7.513196777240306,8.203451867305859,3.363769999999994
9.057897839999992,6.392993902865922,5.75369451257933,14.462279153905541,7.542820605423365,8.263754873750294,3.440899999999993
9.157897839999992,6.8770014335323895,6.18930129017915,14.458534060619597,7.569521743407589,8.323172014199336,3.5306499999999947
9.257897839999991,7.365515509415616,6.6289639584740545,14.454758165765185,7.593821655279717,8.381854826497927,3.595
9.35789783999999,7.855007674477742,7.069506907029968,14.45134596403616,7.615329147575119,8.439562064785251,3.595
9.45789783999999,8.344499839539864,7.510049855585878,14.4483340849254,7.634313361262759,8.49636508284883,3.595
9.55789783999999,8.833992004601983,7.950592804141785,14.445655982713259,7.651193741518102,8.55241418942163,3.595
9.65789783999999,9.323484169664113,8.391135752697702,14.443259086545163,7.666301648365892,8.607828127806417,3.595
9.75789783999999,9.812976334726232,8.831678701253608,14.441101314951464,7.679902326055019,8.662701948630309,3.595
9.857897839999989,10.302468499788352,9.272221649809516,14.439148583982563,7.692210609563381,8.717112638291573,3.595
9.957897839999989,10.791960664850478,9.71276459836543,14.437372993486916,7.7034023566925045,8.771123215665757,3.595
10.057897839999988,11.2814528299126,10.15330754692134,14.435751485563625,7.713622903992032,8.824785762297521,1.7975000000207546
10.058887680000002,11.286298019159316,10.157668217243385,14.435736138230672,7.713719639962354,8.825315347760334,0
