0.96
0.985
draft,vol,Mass,lcg,tcg,vcg,FSM
6.07389616,0,0,0,-0,0,2.0000000000006747E-05
6.17389616,0.030655937647380734,0.029429700141485503,26.1681370125516,-8.718098176279463,6.140229493333161,0.0021600000000000525
6.27389616,0.1214126592384905,0.11655615286895088,26.168137012551608,-8.651942786457468,6.206896159999942,0.018325581395348654
6.373896159999999,0.27227316996278494,0.26138224316427355,26.168137012551608,-8.585787396635478,6.273562826666641,0.06081999999999954
6.473896159999999,0.4832374698202635,0.46390797102745296,26.16813701255161,-8.51963200681333,6.3402294933332835,0.14335999999999804
6.5738961599999985,0.7543055588109263,0.7241333364584892,26.168137012551608,-8.453476616991274,6.406896159999978,0.2800199999999971
6.673896159999998,1.0854774369347775,1.0420583394573864,26.168137012551604,-8.387321227169144,6.473562826666636,0.4828299999999959
6.773896159999998,1.4767531041918076,1.4176829800241353,26.168137012551604,-8.321165837347106,6.540229493333334,0.7667599999999912
6.8738961599999975,1.9281314362532602,1.8510061788031298,26.168137810342596,-8.255011285424317,6.606896004500114,1.1404799999999966
6.973896159999997,2.427949601760511,2.3308316176900905,26.174710901267375,-8.195835175849366,6.672281489891559,1.2890999999999933
7.073896159999997,2.9649950108157537,2.8463952103831236,26.189458821259795,-8.145584675564354,6.736073594322698,1.499789999999991
7.173896159999996,3.5392662344411736,3.3976955850635266,26.208194680105496,-8.100000955488932,6.799088208264784,1.7763899999999984
7.273896159999996,4.136398431586979,3.9709424943235,26.227156954449647,-8.06136228737167,6.860431911970861,1.8155599999999976
7.373896159999996,4.742589934281711,4.552886336910443,26.244694464164503,-8.03068776613036,6.919687210671598,1.8717399999999969
7.473896159999995,5.357840296203204,5.143526684355075,26.2612017024232,-8.005192428912329,6.977600510331299,1.945
7.573896159999995,5.977530830930725,5.738429597693496,26.275590185940608,-7.984117586778049,7.034234972425709,1.945
7.673896159999995,6.597221365658246,6.333332511031916,26.28727558991874,-7.967001950942187,7.089623057254588,1.945
7.773896159999994,7.216911900385767,6.928235424370336,26.296954225811103,-7.952825632551158,7.1440858307550625,1.945
7.873896159999994,7.836602435113289,7.523138337708756,26.305102157778844,-7.940891339424759,7.197842803873333,1.945
7.973896159999994,8.45629296984081,8.118041251047178,26.312055903041834,-7.930706174081774,7.251049143117196,1.945
8.073896159999993,9.075983504568331,8.712944164385597,26.31806007184996,-7.921911855373649,7.303817637122678,1.945
8.173896159999993,9.695674039295847,9.307847077724013,26.323296738251496,-7.9142416990580955,7.356232239377328,1.945
8.273896159999993,10.31536457402337,9.902749991062434,26.32790422425339,-7.907493104600006,7.408356729508143,1.945
8.373896159999992,10.93505510875089,10.497652904400853,26.331989496981404,-7.901509397024849,7.4602404295538465,1.945
8.473896159999992,11.554745643478412,11.092555817739276,26.335636576620708,-7.896167511790275,7.511922080826753,1.945
8.573896159999991,12.174436178205932,11.687458731077694,26.338912376522906,-7.891369440769193,7.563432536758656,1.945
8.673896159999991,12.794126712933455,12.282361644416117,26.34187084610023,-7.88703616414376,7.61479667316987,1.945
8.77389615999999,13.413817247660974,12.877264557754534,26.344555965361177,-7.883103264302888,7.66603476903551,1.945
8.87389615999999,14.033507782388495,13.472167471092956,26.347003946051146,-7.879517701826734,7.7171635214211065,1.945
8.97389615999999,14.653198317116015,14.067070384431373,26.349244874269704,-7.876235409541842,7.7681968028857185,1.945
9.07389615999999,15.272888851843538,14.661973297769796,26.351303953197082,-7.873219472297032,7.819146234497222,1.945
9.17389615999999,15.89257938657106,15.256876211108215,26.35320245507897,-7.870438732589197,7.870021624788099,1.945
9.273896159999989,16.512269921298582,15.851779124446638,26.354958458848603,-7.867866710166723,7.9208313098694525,1.945
9.373896159999989,17.1319604560261,16.446682037785056,26.35658742766299,-7.865480756110955,7.971582419730264,1.945
9.4619064,17.677351582897153,16.970257519581267,26.357926597179816,-7.8635192716971005,8.016205024497616,0
