1.025
0.985
draft,vol,Mass,lcg,tcg,vcg,FSM
0.001,0.11269392811123154,0.11551127631401231,73.22602899203608,-6.018575467672835,0.0005000082926471231,27.82140476190476
0.101,11.438719316546951,11.724687299460625,73.22683605318964,-6.046009768444318,0.0505841744757693,1189.20044
0.201,22.876888422433296,23.448810632994128,73.22763516226769,-6.07353447580851,0.10083173013132195,1224.75147
0.30100000000000005,34.42720095062469,35.287880974390305,73.22842643124467,-6.101148210913555,0.15124027097137946,1260.98877
0.401,46.087057212800524,47.239233643120535,73.229177265276,-6.1285235483674905,0.2017981059691396,1296.262
0.501,57.85310046080218,59.29942797232223,73.2298055315031,-6.1555113033647055,0.2524952353279602,1331.16062
0.601,69.72164506569983,71.46468619234233,73.23009718918799,-6.182020329655034,0.30332117036673595,1365.81078
0.701,81.67911517873286,83.72109305820118,73.23025923337137,-6.207285958076995,0.35422656717282136,1389.34602
0.8009999999999999,93.69450178773423,96.03686433242757,73.22997337207595,-6.229790736889512,0.40511375796428545,1408.65601
0.9009999999999999,105.76574884833428,108.40989256954263,73.2293656372309,-6.250353358461842,0.45600807337477695,1428.79663
1.001,117.89980315138126,120.84729823016579,73.22875765659056,-6.269932222277658,0.5069566461226857,1452.8653599999998
1.101,130.10222993492158,133.3547856832946,73.22824699126619,-6.28906794685444,0.5579874348630537,1477.50415
1.201,142.3730828424773,145.9324099135392,73.22780957407576,-6.307881324680239,0.6091020137675479,1502.4194100000002
1.3010000000000002,154.71230898932419,158.58011671405728,73.22742678846228,-6.326451500271199,0.6603008634636133,1527.34768
1.4010000000000002,167.11697608882045,171.29490049104095,73.22699623679205,-6.34472468149045,0.7115728787469234,1551.01825
1.5010000000000003,179.5853988862979,184.07503385845533,73.22647973879076,-6.362705971831549,0.7629134739755237,1574.88047
1.6010000000000004,192.1108677570032,196.91363945092826,73.22594808646818,-6.380233351423945,0.8142979809768799,1592.5072100000002
1.7010000000000005,204.67792423324772,209.7948723390789,73.22547622567853,-6.396909118811844,0.8656724633577976,1592.0388099999911
1.8010000000000006,215.1888333548373,220.56855418870822,73.2250387718906,-6.422733873095373,0.9085328071866775,14.65197
1.9010000000000007,217.8080715786801,223.2532733681471,73.22457515575606,-6.484832692289188,0.9198661585297488,14.54898
2.001000000000001,220.42122633334,225.9317569916735,73.22413296058345,-6.545825312481311,0.9320903061301135,14.44699
2.101000000000001,223.02829761881696,228.60400505928737,73.22371139723928,-6.6057532909762156,0.945169483389221,14.345989999999999
2.201000000000001,225.62928543511094,231.2700175709887,73.22330971644293,-6.664656089883451,0.9590697170428243,14.245
2.301000000000001,228.224189782222,233.92979452677753,73.22292720629076,-6.722571206306617,0.9737587156762838,14.145
2.401000000000001,230.8130106601501,236.58333592665383,73.22256318996247,-6.7795342929427695,0.9892057664514019,14.044179999999997
2.5010000000000012,233.3946338653886,239.2294997120233,73.22219230513562,-6.835548854205942,1.0053745757437489,13.860639999999997
2.6010000000000013,235.96128166701442,241.86031370868974,73.22165414888161,-6.890440230987094,1.0221863292513633,13.521799999999994
2.7010000000000014,238.4973316696684,244.4597649614101,73.22093763764491,-6.943843486163546,1.0395048479062814,12.901739999999991
2.8010000000000015,240.99244878722854,247.01726000690923,73.2201454771949,-6.9955551449977555,1.0572234011244523,12.27578999999999
2.9010000000000016,243.44622844965406,249.5323841608954,73.21928826766293,-7.04563469091085,1.075302068479804,11.654679999999988
3.0010000000000017,245.85552567450426,252.00191381636685,73.21844050095297,-7.094069036446505,1.0936817107903813,11.023539999999992
3.1010000000000018,248.22340876149647,254.42899398053387,73.2177235634844,-7.140958311275492,1.1123518816621154,10.478199999999992
3.201000000000002,250.5527295101375,256.8165477478909,73.21716841186696,-7.186408809869106,1.1313034115556309,9.999849999999995
3.301000000000002,252.85371893152637,259.1750619048145,73.21678862588237,-7.230626803228778,1.1505920433966452,9.684969999999995
3.401000000000002,255.13105245734053,261.509328768774,73.21659019332523,-7.273723746860771,1.1702324032403995,9.382069999999993
3.501000000000002,257.3847330016589,263.81935132670037,73.21656825236016,-7.315738184639165,1.1902022145716873,9.089429999999995
3.601000000000002,259.61513638010126,266.1055147896038,73.21671428495532,-7.356713314448831,1.2104835650391468,8.833389999999998
